OG,Branch,K,Relaxation Parameter (K),p-value
OG0003374.json,Node4,1.119593080217261,1.392126313818397,0.001290464763746502
OG0003374.json,Node7,0.2143609634648008,1.392126313818397,0.001290464763746502
OG0003374.json,Sym_irr,0.260368871563124,1.392126313818397,0.001290464763746502
OG0003374.json,Sym_ret,0.2862094488255171,1.392126313818397,0.001290464763746502
OG0003374.json,Tre_spC0010,0.2434578631770015,1.392126313818397,0.001290464763746502
OG0003378.json,Ast_eri,0.4450440022812032,1.570643419780917,0.000559474588690545
OG0003378.json,Coc_sub,0.6627453194767243,1.570643419780917,0.000559474588690545
OG0003378.json,Coc_vir,0.9821741189784652,1.570643419780917,0.000559474588690545
OG0003378.json,Myr_bis,0.3577181490649088,1.570643419780917,0.000559474588690545
OG0003378.json,Node2,0.6366688650606468,1.570643419780917,0.000559474588690545
OG0003378.json,Node3,0.8547983178041625,1.570643419780917,0.000559474588690545
OG0003378.json,Node6,0.5244196424472323,1.570643419780917,0.000559474588690545
OG0003378.json,Node9,0.5103247638667568,1.570643419780917,0.000559474588690545
OG0003378.json,Sym_irr,0.6749521843387485,1.570643419780917,0.000559474588690545
OG0003378.json,Sym_ret,1.018739684331592,1.570643419780917,0.000559474588690545
OG0003378.json,Tre_spC0010,0.8642255060404852,1.570643419780917,0.000559474588690545
OG0003379.json,Ast_eri,3.833374534679539,1.329666206804238,0.001542283294006741
OG0003379.json,Coc_sub,50,1.329666206804238,0.001542283294006741
OG0003379.json,Coc_vir,27.71886695426171,1.329666206804238,0.001542283294006741
OG0003379.json,Myr_bis,20.24033017611882,1.329666206804238,0.001542283294006741
OG0003379.json,Node2,1.756272945352551,1.329666206804238,0.001542283294006741
OG0003379.json,Node3,4.028037335333091,1.329666206804238,0.001542283294006741
OG0003379.json,Node4,2.3770500426742,1.329666206804238,0.001542283294006741
OG0003379.json,Node7,1.321595864546057,1.329666206804238,0.001542283294006741
OG0003379.json,Sym_irr,2.812189268085283,1.329666206804238,0.001542283294006741
OG0003379.json,Sym_ret,42.81700175844803,1.329666206804238,0.001542283294006741
OG0003379.json,Tre_spC0010,2.426814819344105,1.329666206804238,0.001542283294006741
OG0003380.json,Ast_eri,1.631571098553024,1.177880632675181,0.4567891649630471
OG0003380.json,Coc_sub,4.548240319511402,1.177880632675181,0.4567891649630471
OG0003380.json,Coc_vir,0.319763165529269,1.177880632675181,0.4567891649630471
OG0003380.json,Myr_bis,1.919063139966827,1.177880632675181,0.4567891649630471
OG0003380.json,Node2,1.006792103425662,1.177880632675181,0.4567891649630471
OG0003380.json,Node3,7.224785184671949,1.177880632675181,0.4567891649630471
OG0003380.json,Node4,0.4887965158411234,1.177880632675181,0.4567891649630471
OG0003380.json,Node7,0.5453158228035262,1.177880632675181,0.4567891649630471
OG0003380.json,Sym_irr,2.715984134285805,1.177880632675181,0.4567891649630471
OG0003380.json,Sym_ret,8.03268552535164,1.177880632675181,0.4567891649630471
OG0003380.json,Tre_spC0010,6.226252660372851,1.177880632675181,0.4567891649630471
OG0003381.json,Ast_eri,1.130171806442444,0.8035644142620266,0.3685823569529052
OG0003381.json,Coc_sub,1.75849340726082,0.8035644142620266,0.3685823569529052
OG0003381.json,Coc_vir,1.231485355754068,0.8035644142620266,0.3685823569529052
OG0003381.json,Myr_bis,0.9263642076578456,0.8035644142620266,0.3685823569529052
OG0003381.json,Node2,0.06882687742990663,0.8035644142620266,0.3685823569529052
OG0003381.json,Node3,1.869343560319797,0.8035644142620266,0.3685823569529052
OG0003381.json,Node4,44.41275118190549,0.8035644142620266,0.3685823569529052
OG0003381.json,Node7,0.7678975806550732,0.8035644142620266,0.3685823569529052
OG0003381.json,Sym_irr,0.9870193074316588,0.8035644142620266,0.3685823569529052
OG0003381.json,Sym_ret,1.207768347578398,0.8035644142620266,0.3685823569529052
OG0003381.json,Tre_spC0010,4.188966315892031,0.8035644142620266,0.3685823569529052
OG0003382.json,Ast_eri,1.390255461432179,1.268176623911316,0.05905425637402373
OG0003382.json,Coc_sub,2.571849304952546,1.268176623911316,0.05905425637402373
OG0003382.json,Coc_vir,2.35603134235399,1.268176623911316,0.05905425637402373
OG0003382.json,Myr_bis,1.325077032564789,1.268176623911316,0.05905425637402373
OG0003382.json,Node2,2.671444939140053,1.268176623911316,0.05905425637402373
OG0003382.json,Node3,50,1.268176623911316,0.05905425637402373
OG0003382.json,Node4,1.893530195477213,1.268176623911316,0.05905425637402373
OG0003382.json,Node7,1.23502395541337,1.268176623911316,0.05905425637402373
OG0003382.json,Sym_irr,1.13228206749392,1.268176623911316,0.05905425637402373
OG0003382.json,Sym_ret,1.996233487794078,1.268176623911316,0.05905425637402373
OG0003382.json,Tre_spC0010,1.355042112897537,1.268176623911316,0.05905425637402373
OG0003383.json,Ast_eri,1.371586933233724,1.335554028802709,0.04858449431825462
OG0003383.json,Coc_sub,4.699484739157844,1.335554028802709,0.04858449431825462
OG0003383.json,Coc_vir,0.3842700570420949,1.335554028802709,0.04858449431825462
OG0003383.json,Myr_bis,2.748126867893121,1.335554028802709,0.04858449431825462
OG0003383.json,Node2,7.279954388559366,1.335554028802709,0.04858449431825462
OG0003383.json,Node3,1.590430498242375,1.335554028802709,0.04858449431825462
OG0003383.json,Node4,1.135129556778489,1.335554028802709,0.04858449431825462
OG0003383.json,Node7,1.52974737520157,1.335554028802709,0.04858449431825462
OG0003383.json,Sym_irr,1.631081148953402,1.335554028802709,0.04858449431825462
OG0003383.json,Sym_ret,5.398962389692538,1.335554028802709,0.04858449431825462
OG0003383.json,Tre_spC0010,3.529613237691644,1.335554028802709,0.04858449431825462
OG0003384.json,Ast_eri,17.4257717380111,1.665163355689416,0.0004210702311375769
OG0003384.json,Coc_sub,2.234138108855303,1.665163355689416,0.0004210702311375769
OG0003384.json,Coc_vir,1.105955567312015,1.665163355689416,0.0004210702311375769
OG0003384.json,Myr_bis,1.825654815945918,1.665163355689416,0.0004210702311375769
OG0003384.json,Node2,1.193518832820238,1.665163355689416,0.0004210702311375769
OG0003384.json,Node3,1.408981707865755,1.665163355689416,0.0004210702311375769
OG0003384.json,Node4,1.756875422377369,1.665163355689416,0.0004210702311375769
OG0003384.json,Node7,2.307842156769704,1.665163355689416,0.0004210702311375769
OG0003384.json,Sym_irr,1.601496164987135,1.665163355689416,0.0004210702311375769
OG0003384.json,Sym_ret,25.34861594539516,1.665163355689416,0.0004210702311375769
OG0003384.json,Tre_spC0010,20.68583254566249,1.665163355689416,0.0004210702311375769
OG0003386.json,Ast_eri,0.8180743644164858,1.421658471690268,3.280428049268203e-05
OG0003386.json,Coc_sub,1.040117214032899,1.421658471690268,3.280428049268203e-05
OG0003386.json,Coc_vir,0.7008501892437051,1.421658471690268,3.280428049268203e-05
OG0003386.json,Myr_bis,0.8281030486289043,1.421658471690268,3.280428049268203e-05
OG0003386.json,Node2,1.346483284543222,1.421658471690268,3.280428049268203e-05
OG0003386.json,Node3,1.033901200845281,1.421658471690268,3.280428049268203e-05
OG0003386.json,Node7,50,1.421658471690268,3.280428049268203e-05
OG0003386.json,Node8,0.6450117340663288,1.421658471690268,3.280428049268203e-05
OG0003386.json,Sym_irr,0.6765517258598059,1.421658471690268,3.280428049268203e-05
OG0003386.json,Sym_ret,3.016957180641132,1.421658471690268,3.280428049268203e-05
OG0003386.json,Tre_spC0010,0.8403867896916449,1.421658471690268,3.280428049268203e-05
OG0003387.json,Ast_eri,0.7028381631212951,0.5505590585409571,0.2470906259107585
OG0003387.json,Coc_sub,0.5676591234583871,0.5505590585409571,0.2470906259107585
OG0003387.json,Coc_vir,0.7918926262096098,0.5505590585409571,0.2470906259107585
OG0003387.json,Myr_bis,0.7513254277005037,0.5505590585409571,0.2470906259107585
OG0003387.json,Node2,1.045655688225608,0.5505590585409571,0.2470906259107585
OG0003387.json,Node3,0.8294157205184912,0.5505590585409571,0.2470906259107585
OG0003387.json,Node4,1.735882188677754,0.5505590585409571,0.2470906259107585
OG0003387.json,Node7,0.6787926667148294,0.5505590585409571,0.2470906259107585
OG0003387.json,Sym_irr,1.127918104940865,0.5505590585409571,0.2470906259107585
OG0003387.json,Sym_ret,0.8241499769084131,0.5505590585409571,0.2470906259107585
OG0003387.json,Tre_spC0010,0.7079471056626462,0.5505590585409571,0.2470906259107585
OG0003388.json,Ast_eri,0.5090341376372163,1.893490244845722,0.02932280176291202
OG0003388.json,Coc_sub,0.867348659057113,1.893490244845722,0.02932280176291202
OG0003388.json,Coc_vir,0.6656173762936097,1.893490244845722,0.02932280176291202
OG0003388.json,Myr_bis,0.4823574193248433,1.893490244845722,0.02932280176291202
OG0003388.json,Node2,1.445120767016639,1.893490244845722,0.02932280176291202
OG0003388.json,Node3,0.696459055957799,1.893490244845722,0.02932280176291202
OG0003388.json,Node4,0.9829786113627395,1.893490244845722,0.02932280176291202
OG0003388.json,Node7,0.9316457762557451,1.893490244845722,0.02932280176291202
OG0003388.json,Sym_irr,0.5864049747015606,1.893490244845722,0.02932280176291202
OG0003388.json,Sym_ret,0.7104024318773307,1.893490244845722,0.02932280176291202
OG0003388.json,Tre_spC0010,1.040291729855701,1.893490244845722,0.02932280176291202
OG0003390.json,Ast_eri,1.702706686882214,0.8453101480056567,0.3795311616067234
OG0003390.json,Coc_sub,21.41870273754069,0.8453101480056567,0.3795311616067234
OG0003390.json,Coc_vir,16.18566676098949,0.8453101480056567,0.3795311616067234
OG0003390.json,Myr_bis,3.610937423657398,0.8453101480056567,0.3795311616067234
OG0003390.json,Node2,48.23734509120845,0.8453101480056567,0.3795311616067234
OG0003390.json,Node3,1.98471558904655,0.8453101480056567,0.3795311616067234
OG0003390.json,Node4,2.093953618561112,0.8453101480056567,0.3795311616067234
OG0003390.json,Node7,2.079900288324459,0.8453101480056567,0.3795311616067234
OG0003390.json,Sym_irr,0.3786271704705865,0.8453101480056567,0.3795311616067234
OG0003390.json,Sym_ret,5.119783331454565,0.8453101480056567,0.3795311616067234
OG0003390.json,Tre_spC0010,4.926086981270126,0.8453101480056567,0.3795311616067234
OG0003391.json,Ast_eri,0.2691437241141854,1.083095470818365,0.7602430390235857
OG0003391.json,Coc_sub,0.7842156601302778,1.083095470818365,0.7602430390235857
OG0003391.json,Coc_vir,1.044103856234637,1.083095470818365,0.7602430390235857
OG0003391.json,Myr_bis,0.9944437116900163,1.083095470818365,0.7602430390235857
OG0003391.json,Node2,0.5476196567537185,1.083095470818365,0.7602430390235857
OG0003391.json,Node3,0.2942802775365333,1.083095470818365,0.7602430390235857
OG0003391.json,Node6,0.7100690312579933,1.083095470818365,0.7602430390235857
OG0003391.json,Node9,0.5653418436494729,1.083095470818365,0.7602430390235857
OG0003391.json,Sym_irr,0.4635185066732567,1.083095470818365,0.7602430390235857
OG0003391.json,Sym_ret,0.7365772202180235,1.083095470818365,0.7602430390235857
OG0003391.json,Tre_spC0010,0.2930100464289309,1.083095470818365,0.7602430390235857
OG0003393.json,Ast_eri,0.1782302283071031,1.254839434461386,0.2483463321195617
OG0003393.json,Coc_sub,0.2451651789147752,1.254839434461386,0.2483463321195617
OG0003393.json,Coc_vir,0.2246638408858332,1.254839434461386,0.2483463321195617
OG0003393.json,Myr_bis,0.1738372772350791,1.254839434461386,0.2483463321195617
OG0003393.json,Node2,1.718042503611374,1.254839434461386,0.2483463321195617
OG0003393.json,Node3,2.034556598454068,1.254839434461386,0.2483463321195617
OG0003393.json,Node4,0.224009370679542,1.254839434461386,0.2483463321195617
OG0003393.json,Node7,0.2014549521117313,1.254839434461386,0.2483463321195617
OG0003393.json,Sym_irr,0.2195083423252944,1.254839434461386,0.2483463321195617
OG0003393.json,Sym_ret,0.1999459233902326,1.254839434461386,0.2483463321195617
OG0003393.json,Tre_spC0010,0.207103227654478,1.254839434461386,0.2483463321195617
OG0003396.json,Ast_eri,1.178959343552203,1.531237974641854,0.0006442815915417288
OG0003396.json,Coc_sub,0.9528200725543946,1.531237974641854,0.0006442815915417288
OG0003396.json,Coc_vir,0.5784065930972967,1.531237974641854,0.0006442815915417288
OG0003396.json,Myr_bis,0.2346375631219108,1.531237974641854,0.0006442815915417288
OG0003396.json,Node2,0.7079564280867887,1.531237974641854,0.0006442815915417288
OG0003396.json,Node3,1.397760778917013,1.531237974641854,0.0006442815915417288
OG0003396.json,Node4,0.7203835369003377,1.531237974641854,0.0006442815915417288
OG0003396.json,Node7,0.4776515404534336,1.531237974641854,0.0006442815915417288
OG0003396.json,Sym_irr,0.9366547647045989,1.531237974641854,0.0006442815915417288
OG0003396.json,Sym_ret,1.092694239372353,1.531237974641854,0.0006442815915417288
OG0003396.json,Tre_spC0010,0.9389913286879564,1.531237974641854,0.0006442815915417288
OG0003397.json,Ast_eri,0.1707059599590977,1.237938301047995,0.4553301817194143
OG0003397.json,Coc_sub,0.2743138876811141,1.237938301047995,0.4553301817194143
OG0003397.json,Coc_vir,0.2085344673888441,1.237938301047995,0.4553301817194143
OG0003397.json,Myr_bis,0.1899185224786587,1.237938301047995,0.4553301817194143
OG0003397.json,Node2,2.523930880546979,1.237938301047995,0.4553301817194143
OG0003397.json,Node3,0.1801775281018844,1.237938301047995,0.4553301817194143
OG0003397.json,Node4,2.54669351054343,1.237938301047995,0.4553301817194143
OG0003397.json,Node7,0,1.237938301047995,0.4553301817194143
OG0003397.json,Sym_irr,0.1937620196357941,1.237938301047995,0.4553301817194143
OG0003397.json,Sym_ret,0.3002691616235763,1.237938301047995,0.4553301817194143
OG0003397.json,Tre_spC0010,0.201368793397838,1.237938301047995,0.4553301817194143
OG0003400.json,Ast_eri,0.213561388179682,0.8731067098420727,0.2822982157437652
OG0003400.json,Coc_sub,0.9557815085874473,0.8731067098420727,0.2822982157437652
OG0003400.json,Coc_vir,0.4306963727358387,0.8731067098420727,0.2822982157437652
OG0003400.json,Myr_bis,0.6520973952078599,0.8731067098420727,0.2822982157437652
OG0003400.json,Node2,2.245239614401932,0.8731067098420727,0.2822982157437652
OG0003400.json,Node3,0.7051155075639868,0.8731067098420727,0.2822982157437652
OG0003400.json,Node6,0.3770866604436519,0.8731067098420727,0.2822982157437652
OG0003400.json,Node9,0.7745532670106479,0.8731067098420727,0.2822982157437652
OG0003400.json,Sym_irr,0.5888821910502978,0.8731067098420727,0.2822982157437652
OG0003400.json,Sym_ret,0.3366470241857448,0.8731067098420727,0.2822982157437652
OG0003400.json,Tre_spC0010,0.145908549496726,0.8731067098420727,0.2822982157437652
OG0003402.json,Ast_eri,26.67425764453839,20.24230156006517,0.0001276211038866437
OG0003402.json,Coc_sub,29.10450824281044,20.24230156006517,0.0001276211038866437
OG0003402.json,Coc_vir,50,20.24230156006517,0.0001276211038866437
OG0003402.json,Myr_bis,4.058500976981071,20.24230156006517,0.0001276211038866437
OG0003402.json,Node2,1.346218830241797,20.24230156006517,0.0001276211038866437
OG0003402.json,Node3,2.69396303984887,20.24230156006517,0.0001276211038866437
OG0003402.json,Node4,4.715140658183167,20.24230156006517,0.0001276211038866437
OG0003402.json,Node9,2.38137545891262,20.24230156006517,0.0001276211038866437
OG0003402.json,Sym_irr,39.20552828478446,20.24230156006517,0.0001276211038866437
OG0003402.json,Sym_ret,50,20.24230156006517,0.0001276211038866437
OG0003402.json,Tre_spC0010,24.18023645947184,20.24230156006517,0.0001276211038866437
OG0003403.json,Ast_eri,4.311357598940616,1.453030606729621,0.001062259657243714
OG0003403.json,Coc_sub,44.79426312705364,1.453030606729621,0.001062259657243714
OG0003403.json,Coc_vir,37.83212143386562,1.453030606729621,0.001062259657243714
OG0003403.json,Myr_bis,14.88735455494695,1.453030606729621,0.001062259657243714
OG0003403.json,Node2,2.768337600193808,1.453030606729621,0.001062259657243714
OG0003403.json,Node3,2.65981298226592,1.453030606729621,0.001062259657243714
OG0003403.json,Node4,1.463258917058174,1.453030606729621,0.001062259657243714
OG0003403.json,Node7,1.880063553163451,1.453030606729621,0.001062259657243714
OG0003403.json,Sym_irr,3.402154694593479,1.453030606729621,0.001062259657243714
OG0003403.json,Sym_ret,47.79245673614174,1.453030606729621,0.001062259657243714
OG0003403.json,Tre_spC0010,15.21791216551403,1.453030606729621,0.001062259657243714
OG0003404.json,Ast_eri,0.2363791163195108,0.8296369122500366,0.1421728280945332
OG0003404.json,Coc_sub,0.1767024454368564,0.8296369122500366,0.1421728280945332
OG0003404.json,Coc_vir,0.547655387097889,0.8296369122500366,0.1421728280945332
OG0003404.json,Myr_bis,0.2390619310827579,0.8296369122500366,0.1421728280945332
OG0003404.json,Node2,0.05881169198912315,0.8296369122500366,0.1421728280945332
OG0003404.json,Node3,0.2331533284337449,0.8296369122500366,0.1421728280945332
OG0003404.json,Node4,0.2336172573333579,0.8296369122500366,0.1421728280945332
OG0003404.json,Node7,0.7414288654219674,0.8296369122500366,0.1421728280945332
OG0003404.json,Sym_irr,0.04434580174178674,0.8296369122500366,0.1421728280945332
OG0003404.json,Sym_ret,0.2004644882586752,0.8296369122500366,0.1421728280945332
OG0003404.json,Tre_spC0010,0.3426213985680943,0.8296369122500366,0.1421728280945332
OG0003405.json,Ast_eri,8.85951874766408,1.264255660281806,0.02394200512385247
OG0003405.json,Coc_sub,12.47485492338166,1.264255660281806,0.02394200512385247
OG0003405.json,Coc_vir,5.081264491376463,1.264255660281806,0.02394200512385247
OG0003405.json,Myr_bis,0.5691273878246931,1.264255660281806,0.02394200512385247
OG0003405.json,Node2,3.234545670042063,1.264255660281806,0.02394200512385247
OG0003405.json,Node3,1.966756356035103,1.264255660281806,0.02394200512385247
OG0003405.json,Node4,1.808407714370904,1.264255660281806,0.02394200512385247
OG0003405.json,Node7,1.977647357029267,1.264255660281806,0.02394200512385247
OG0003405.json,Sym_irr,15.60489905001969,1.264255660281806,0.02394200512385247
OG0003405.json,Sym_ret,13.53444309927503,1.264255660281806,0.02394200512385247
OG0003405.json,Tre_spC0010,13.03528236099439,1.264255660281806,0.02394200512385247
OG0003406.json,Ast_eri,0.5031621631841234,1.706918009977882,0.0453198421417238
OG0003406.json,Coc_sub,1.354023360322513,1.706918009977882,0.0453198421417238
OG0003406.json,Coc_vir,1.334726454510077,1.706918009977882,0.0453198421417238
OG0003406.json,Myr_bis,0.3742119392488854,1.706918009977882,0.0453198421417238
OG0003406.json,Node2,1.906008648341742,1.706918009977882,0.0453198421417238
OG0003406.json,Node3,13.04843683708316,1.706918009977882,0.0453198421417238
OG0003406.json,Node4,0.6558157117496917,1.706918009977882,0.0453198421417238
OG0003406.json,Node7,0.9879894531588469,1.706918009977882,0.0453198421417238
OG0003406.json,Sym_irr,1.85799495266041,1.706918009977882,0.0453198421417238
OG0003406.json,Sym_ret,1.562616660093499,1.706918009977882,0.0453198421417238
OG0003406.json,Tre_spC0010,1.010796220624272,1.706918009977882,0.0453198421417238
OG0003407.json,Ast_eri,0.22947245708461,0.8379950608361268,0.2297678093004411
OG0003407.json,Coc_sub,15.08099818086286,0.8379950608361268,0.2297678093004411
OG0003407.json,Coc_vir,14.17994457212567,0.8379950608361268,0.2297678093004411
OG0003407.json,Myr_bis,0.3076075871731596,0.8379950608361268,0.2297678093004411
OG0003407.json,Node2,18.79817193163716,0.8379950608361268,0.2297678093004411
OG0003407.json,Node3,1.28225959947629,0.8379950608361268,0.2297678093004411
OG0003407.json,Node4,1.969824156579411,0.8379950608361268,0.2297678093004411
OG0003407.json,Node7,0.4433951249034982,0.8379950608361268,0.2297678093004411
OG0003407.json,Sym_irr,2.363316661172529,0.8379950608361268,0.2297678093004411
OG0003407.json,Sym_ret,1.811446119875064,0.8379950608361268,0.2297678093004411
OG0003407.json,Tre_spC0010,0.2080439981961038,0.8379950608361268,0.2297678093004411
OG0003408.json,Ast_eri,0.7914469826565061,1.043414618926526,0.6968978326294331
OG0003408.json,Coc_sub,1.554720007901626,1.043414618926526,0.6968978326294331
OG0003408.json,Coc_vir,1.295414325167246,1.043414618926526,0.6968978326294331
OG0003408.json,Myr_bis,1.287862793913778,1.043414618926526,0.6968978326294331
OG0003408.json,Node2,1.73157719836593,1.043414618926526,0.6968978326294331
OG0003408.json,Node3,2.160284548296262,1.043414618926526,0.6968978326294331
OG0003408.json,Node4,0.9499743076968822,1.043414618926526,0.6968978326294331
OG0003408.json,Node8,0.7989115663731409,1.043414618926526,0.6968978326294331
OG0003408.json,Sym_irr,0.805567765901441,1.043414618926526,0.6968978326294331
OG0003408.json,Sym_ret,1.301915626855474,1.043414618926526,0.6968978326294331
OG0003408.json,Tre_spC0010,0.9528708336929622,1.043414618926526,0.6968978326294331
OG0003410.json,Ast_eri,0.3938504480883494,1.415514651320206,0.2249918224718354
OG0003410.json,Coc_sub,0.591450596918469,1.415514651320206,0.2249918224718354
OG0003410.json,Coc_vir,0.2735254327724976,1.415514651320206,0.2249918224718354
OG0003410.json,Myr_bis,0.2976436280163907,1.415514651320206,0.2249918224718354
OG0003410.json,Node2,0.7199965931705753,1.415514651320206,0.2249918224718354
OG0003410.json,Node3,2.312224621281442,1.415514651320206,0.2249918224718354
OG0003410.json,Node4,0.7318535452773794,1.415514651320206,0.2249918224718354
OG0003410.json,Node7,1.855559919036589,1.415514651320206,0.2249918224718354
OG0003410.json,Sym_irr,0.3114526999612126,1.415514651320206,0.2249918224718354
OG0003410.json,Sym_ret,0.2070834679437301,1.415514651320206,0.2249918224718354
OG0003410.json,Tre_spC0010,0.2551378301125855,1.415514651320206,0.2249918224718354
OG0003411.json,Ast_eri,0.8678268719977519,1.177327745303873,0.18859458236686
OG0003411.json,Coc_sub,0.8324938508690968,1.177327745303873,0.18859458236686
OG0003411.json,Coc_vir,1.073636082845463,1.177327745303873,0.18859458236686
OG0003411.json,Myr_bis,1.167209424069116,1.177327745303873,0.18859458236686
OG0003411.json,Node2,1.861676014283334,1.177327745303873,0.18859458236686
OG0003411.json,Node3,0.9932270528480988,1.177327745303873,0.18859458236686
OG0003411.json,Node4,0.9791991308530631,1.177327745303873,0.18859458236686
OG0003411.json,Node7,0.8864666379023295,1.177327745303873,0.18859458236686
OG0003411.json,Sym_irr,1.141081899647093,1.177327745303873,0.18859458236686
OG0003411.json,Sym_ret,1.294885838869131,1.177327745303873,0.18859458236686
OG0003411.json,Tre_spC0010,1.013385946588897,1.177327745303873,0.18859458236686
OG0003412.json,Ast_eri,0.8575988262176409,0.5079915712386246,0.1586773693072571
OG0003412.json,Coc_sub,0.8526112978355168,0.5079915712386246,0.1586773693072571
OG0003412.json,Coc_vir,1.172996372072286,0.5079915712386246,0.1586773693072571
OG0003412.json,Myr_bis,0.708001800256641,0.5079915712386246,0.1586773693072571
OG0003412.json,Node2,2.289263821161047,0.5079915712386246,0.1586773693072571
OG0003412.json,Node3,0.3817650467362484,0.5079915712386246,0.1586773693072571
OG0003412.json,Node4,0.3043342773527339,0.5079915712386246,0.1586773693072571
OG0003412.json,Node7,1.190212441962167,0.5079915712386246,0.1586773693072571
OG0003412.json,Sym_irr,0.5695979969404741,0.5079915712386246,0.1586773693072571
OG0003412.json,Sym_ret,0.9095659124097526,0.5079915712386246,0.1586773693072571
OG0003412.json,Tre_spC0010,0.8259170092169301,0.5079915712386246,0.1586773693072571
OG0003413.json,Ast_eri,0.2567649032426477,1.272037623165297,0.004815953056342526
OG0003413.json,Coc_sub,9.800316902774359,1.272037623165297,0.004815953056342526
OG0003413.json,Coc_vir,1.750157192333463,1.272037623165297,0.004815953056342526
OG0003413.json,Myr_bis,0.3083074616754276,1.272037623165297,0.004815953056342526
OG0003413.json,Node2,9.755021384684872,1.272037623165297,0.004815953056342526
OG0003413.json,Node3,2.704975994097807,1.272037623165297,0.004815953056342526
OG0003413.json,Node6,3.211075480590637,1.272037623165297,0.004815953056342526
OG0003413.json,Node8,9.967066386016704,1.272037623165297,0.004815953056342526
OG0003413.json,Sym_irr,14.42792967220158,1.272037623165297,0.004815953056342526
OG0003413.json,Sym_ret,23.40360965538336,1.272037623165297,0.004815953056342526
OG0003413.json,Tre_spC0010,20.92688237912523,1.272037623165297,0.004815953056342526
OG0003414.json,Ast_eri,4.316594934413705,0.6660901161771954,0.07611105470611057
OG0003414.json,Coc_sub,6.457323600593837,0.6660901161771954,0.07611105470611057
OG0003414.json,Coc_vir,16.0796051213044,0.6660901161771954,0.07611105470611057
OG0003414.json,Myr_bis,5.922665401681893,0.6660901161771954,0.07611105470611057
OG0003414.json,Node2,0,0.6660901161771954,0.07611105470611057
OG0003414.json,Node3,5.575021291817971,0.6660901161771954,0.07611105470611057
OG0003414.json,Node4,2.191717674424744,0.6660901161771954,0.07611105470611057
OG0003414.json,Node7,2.120968070764788,0.6660901161771954,0.07611105470611057
OG0003414.json,Sym_irr,7.44777812700925,0.6660901161771954,0.07611105470611057
OG0003414.json,Sym_ret,5.250483240329139,0.6660901161771954,0.07611105470611057
OG0003414.json,Tre_spC0010,3.283907114717791,0.6660901161771954,0.07611105470611057
OG0003415.json,Ast_eri,1.053485057373761,1,1
OG0003415.json,Coc_sub,0.7967718199917204,1,1
OG0003415.json,Coc_vir,1.230572509473311,1,1
OG0003415.json,Myr_bis,1.319819240172896,1,1
OG0003415.json,Node2,50,1,1
OG0003415.json,Node3,2.111333768509687,1,1
OG0003415.json,Node4,0.0929162388376455,1,1
OG0003415.json,Node8,0.2157490506671108,1,1
OG0003415.json,Sym_irr,0.20166592091038,1,1
OG0003415.json,Sym_ret,50,1,1
OG0003415.json,Tre_spC0010,0.4809617541741348,1,1
OG0003419.json,Ast_eri,0.1294823792900434,1.584326021602475,0.1796660285585133
OG0003419.json,Coc_sub,0.1129405263964315,1.584326021602475,0.1796660285585133
OG0003419.json,Coc_vir,0.2083208225484355,1.584326021602475,0.1796660285585133
OG0003419.json,Myr_bis,0.1504873659490219,1.584326021602475,0.1796660285585133
